timestamp,resolver,total,success_rate,error_rate,timeout_rate,servfail_rate
2025-03-07T00:11:30.832068,dns.quad9.net,176,0.8068181818181818,0.011363636363636364,0.0,0.0
2025-03-07T00:11:30.832068,ns2.opennameserver.org,181,0.8176795580110497,0.0,0.0,0.0
2025-03-07T00:11:30.832068,doh.applied-privacy.net,191,0.806282722513089,0.0,0.0,0.0
2025-03-07T00:11:30.832068,doh.kekew.info,178,0.8033707865168539,0.0,0.016853932584269662,0.0
2025-03-07T00:11:30.832068,doh.libredns.gr,175,0.8342857142857143,0.0,0.005714285714285714,0.0
2025-03-07T00:11:30.832068,unicast.uncensoreddns.org,176,0.7670454545454546,0.0,0.005681818181818182,0.0
2025-03-07T00:11:30.832068,unfiltered.adguard-dns.com,195,0.7743589743589744,0.0,0.0,0.0
2025-03-07T00:11:30.832068,uncensored.dns.dnswarden.com,175,0.0,0.0,0.0,0.0
2025-03-07T00:11:30.832068,resolver.dnsprivacy.org.uk,172,0.7674418604651163,0.0,0.0,0.0
2025-03-07T00:11:30.832068,dns.switch.ch,174,0.8620689655172413,0.0,0.0,0.0
2025-03-07T00:11:30.832068,common.dot.dns.yandex.net,175,0.8228571428571428,0.0,0.011428571428571429,0.0
2025-03-07T00:11:30.832068,dns.rabbitdns.org,157,0.0,0.0,1.0,0.0
2025-03-07T00:11:30.832068,dns.pumplex.com,167,0.0,1.0,0.0,0.0
2025-03-07T00:11:30.832068,doh.qis.io,147,0.8299319727891157,0.0,0.0,0.0
2025-03-07T00:12:24.619830,vpsat.schmaller.de,9,0.0,1.0,0.0,0.0
2025-03-07T00:12:24.619830,doh.dns.sb,188,0.8085106382978723,0.0,0.0,0.0
2025-03-07T00:12:24.619830,opennic2.eth-services.de,164,0.0,0.0,0.0,0.0
2025-03-07T00:12:24.619830,ns1.opennameserver.org,188,0.7872340425531915,0.0,0.0,0.0
2025-03-07T00:12:24.619830,anycast.uncensoreddns.org,183,0.7759562841530054,0.0,0.0,0.0
2025-03-07T00:12:24.619830,ns3.opennameserver.org,181,0.8232044198895028,0.0,0.0055248618784530384,0.0
2025-03-07T00:12:24.619830,renardbleu.dev,176,0.7670454545454546,0.0,0.005681818181818182,0.0
2025-03-07T00:12:24.619830,doh.seby.io,201,0.7562189054726368,0.06467661691542288,0.0,0.0
